item_id,name,category,description,ingredients,nutritional_info,pricing,preparation,allergen_info,dietary_info,seasonal_availability,popularity_metrics,cost_analysis,wine_pairings,modification_options
ITEM_1415,Braised Mushroom Modern Japanese Style,"{'main_category': 'Desserts', 'sub_category': 'Meat', 'course_type': 'Starter', 'spice_level': 'Mild', 'preparation_time': 21}","A pan-seared dish featuring artisanal ingredients, with sweet flavors and crispy textures.","{'main_ingredients': ['pasta'], 'vegetables': ['bell peppers'], 'herbs_and_spices': ['rosemary', 'paprika', 'oregano', 'coriander'], 'sauces_and_condiments': ['soy sauce', 'olive oil', 'hot sauce'], 'garnishes': ['seeds']}","{'calories': 216, 'protein': 25, 'carbohydrates': 47, 'fat': 16, 'fiber': 15, 'sugar': 14, 'sodium': 307, 'allergens': []}","{'base_price': 32.81, 'happy_hour_price': 26.25, 'weekend_price': 36.1, 'special_occasion_price': 39.38, 'portion_sizes': {'small': 22.97, 'regular': 32.814380609680846, 'large': 42.66}}","{'prep_time': 21, 'cook_time': 14, 'total_time': 35, 'difficulty_level': 'Medium', 'cooking_methods': ['grilling', 'baking', 'sautéing'], 'equipment_needed': ['food processor']}","{'contains': ['soy', 'shellfish', 'nuts'], 'may_contain': [], 'preparation_notes': ['prepared in shared kitchen']}","{'suitable_for': [], 'modifications_available': [], 'nutritional_highlights': ['high protein']}","{'available_seasons': ['winter', 'fall', 'summer', 'spring'], 'peak_season': 'spring', 'limited_time': False, 'seasonal_ingredients': ['truffles', 'pumpkin']}","{'order_frequency': 0.7545610243634837, 'customer_rating': 4.656451118264089, 'review_count': 922, 'trending_score': 0.08940161920768086, 'repeat_order_rate': 0.3703759788280654, 'social_media_mentions': 238}","{'ingredient_cost': 7.379696836102347, 'labor_cost': 5.819717065693962, 'overhead_cost': 1.2710497684402706, 'total_cost': 33.42807983346998, 'profit_margin': 0.2562629302457248, 'cost_trends': {'ingredient_cost_trend': -0.06404353156220961, 'labor_cost_trend': 0.030572910033892092, 'overhead_cost_trend': 0.004721124724907863}}","{'recommended_wines': ['Sauvignon Blanc', 'Pinot Noir'], 'pairing_notes': ['enhances the umami notes', 'contrasts with the sweetness'], 'alternative_beverages': ['cocktail', 'craft beer']}","{'available_modifications': ['no onions', 'gluten-free option'], 'substitution_options': ['sauce substitution'], 'customization_notes': ['can be made vegetarian']}"
ITEM_3123,Seared Mushroom Fusion Mediterranean Style,"{'main_category': 'Main Courses', 'sub_category': 'Gluten-Free', 'course_type': 'Main', 'spice_level': 'Mild', 'preparation_time': 43}","A roasted dish featuring fresh herbs, with sweet flavors and crunchy textures.","{'main_ingredients': ['rice', 'mushrooms', 'chicken breast'], 'vegetables': ['broccoli', 'kale', 'asparagus'], 'herbs_and_spices': ['rosemary', 'thyme', 'paprika'], 'sauces_and_condiments': ['olive oil'], 'garnishes': ['toasted nuts', 'seeds']}","{'calories': 315, 'protein': 21, 'carbohydrates': 56, 'fat': 6, 'fiber': 8, 'sugar': 11, 'sodium': 552, 'allergens': ['wheat']}","{'base_price': 15.58, 'happy_hour_price': 12.47, 'weekend_price': 17.14, 'special_occasion_price': 18.7, 'portion_sizes': {'small': 10.91, 'regular': 15.583242167526347, 'large': 20.26}}","{'prep_time': 5, 'cook_time': 34, 'total_time': 48, 'difficulty_level': 'Hard', 'cooking_methods': ['frying'], 'equipment_needed': ['mixer', 'food processor']}","{'contains': ['eggs'], 'may_contain': ['dairy'], 'preparation_notes': ['separate preparation area available']}","{'suitable_for': ['vegan'], 'modifications_available': ['can be made vegetarian'], 'nutritional_highlights': ['low fat', 'high fiber']}","{'available_seasons': ['summer', 'winter', 'spring', 'fall'], 'peak_season': 'fall', 'limited_time': True, 'seasonal_ingredients': []}","{'order_frequency': 0.19430014198249804, 'customer_rating': 4.33028836331744, 'review_count': 364, 'trending_score': 0.44192934175132936, 'repeat_order_rate': 0.4639229644263725, 'social_media_mentions': 601}","{'ingredient_cost': 21.322995286252024, 'labor_cost': 6.244955450430468, 'overhead_cost': 1.6095624813635183, 'total_cost': 31.43619708960866, 'profit_margin': 0.349309012452503, 'cost_trends': {'ingredient_cost_trend': 0.0361733438003585, 'labor_cost_trend': 0.010597347017107517, 'overhead_cost_trend': -0.006012117525715968}}","{'recommended_wines': ['Pinot Noir', 'Syrah', 'Chardonnay'], 'pairing_notes': ['enhances the umami notes'], 'alternative_beverages': []}","{'available_modifications': ['no onions'], 'substitution_options': ['vegetable substitution', 'sauce substitution', 'grain substitution'], 'customization_notes': ['can be made milder', 'can be made vegetarian']}"
ITEM_3195,Fried Lamb Classic Japanese Style,"{'main_category': 'Beverages', 'sub_category': 'Seafood', 'course_type': 'Starter', 'spice_level': 'Spicy', 'preparation_time': 21}","A braised dish featuring artisanal ingredients, with savory flavors and crunchy textures.","{'main_ingredients': ['beef tenderloin', 'salmon fillet', 'tofu'], 'vegetables': ['spinach', 'bell peppers'], 'herbs_and_spices': ['paprika', 'rosemary', 'oregano', 'thyme', 'basil'], 'sauces_and_condiments': ['soy sauce'], 'garnishes': ['fresh herbs']}","{'calories': 450, 'protein': 34, 'carbohydrates': 59, 'fat': 18, 'fiber': 12, 'sugar': 6, 'sodium': 773, 'allergens': []}","{'base_price': 16.05, 'happy_hour_price': 12.84, 'weekend_price': 17.66, 'special_occasion_price': 19.26, 'portion_sizes': {'small': 11.24, 'regular': 16.051979564054776, 'large': 20.87}}","{'prep_time': 12, 'cook_time': 28, 'total_time': 46, 'difficulty_level': 'Easy', 'cooking_methods': ['steaming', 'grilling'], 'equipment_needed': ['food processor']}","{'contains': ['soy', 'wheat'], 'may_contain': [], 'preparation_notes': ['separate preparation area available', 'prepared in shared kitchen']}","{'suitable_for': ['vegan', 'gluten-free'], 'modifications_available': [], 'nutritional_highlights': ['high fiber']}","{'available_seasons': ['summer', 'spring', 'winter', 'fall'], 'peak_season': 'fall', 'limited_time': False, 'seasonal_ingredients': ['pumpkin', 'truffles', 'berries']}","{'order_frequency': 0.9538790874661884, 'customer_rating': 4.03679944977635, 'review_count': 345, 'trending_score': 0.7586853085146023, 'repeat_order_rate': 0.14780971197562226, 'social_media_mentions': 236}","{'ingredient_cost': 17.56328297709784, 'labor_cost': 8.084766707713761, 'overhead_cost': 1.4363016911237678, 'total_cost': 12.148497539255953, 'profit_margin': 0.2268219797269268, 'cost_trends': {'ingredient_cost_trend': -0.007708555072665588, 'labor_cost_trend': 0.030736166639021942, 'overhead_cost_trend': 0.03554556332058617}}","{'recommended_wines': ['Sauvignon Blanc', 'Cabernet Sauvignon'], 'pairing_notes': ['enhances the umami notes', 'balances the spice'], 'alternative_beverages': []}","{'available_modifications': ['extra sauce', 'mild', 'gluten-free option', 'extra spicy'], 'substitution_options': ['grain substitution'], 'customization_notes': ['can be made milder', 'can be made spicier']}"
ITEM_1296,Grilled Tofu Traditional Japanese Style,"{'main_category': 'Main Courses', 'sub_category': 'Gluten-Free', 'course_type': 'Drink', 'spice_level': 'Medium', 'preparation_time': 10}","A pan-seared dish featuring artisanal ingredients, with savory flavors and crunchy textures.","{'main_ingredients': ['mushrooms', 'tofu'], 'vegetables': ['carrots', 'asparagus'], 'herbs_and_spices': ['basil', 'cumin'], 'sauces_and_condiments': ['balsamic vinegar', 'olive oil', 'teriyaki sauce'], 'garnishes': []}","{'calories': 291, 'protein': 11, 'carbohydrates': 50, 'fat': 24, 'fiber': 6, 'sugar': 20, 'sodium': 136, 'allergens': ['dairy']}","{'base_price': 13.5, 'happy_hour_price': 10.8, 'weekend_price': 14.85, 'special_occasion_price': 16.2, 'portion_sizes': {'small': 9.45, 'regular': 13.497109517917444, 'large': 17.55}}","{'prep_time': 10, 'cook_time': 21, 'total_time': 26, 'difficulty_level': 'Hard', 'cooking_methods': ['braising', 'frying', 'baking'], 'equipment_needed': ['mixer', 'grill']}","{'contains': ['shellfish'], 'may_contain': ['shellfish', 'wheat'], 'preparation_notes': ['prepared in shared kitchen', 'cross-contamination possible']}","{'suitable_for': ['halal', 'kosher'], 'modifications_available': [], 'nutritional_highlights': []}","{'available_seasons': ['winter'], 'peak_season': 'spring', 'limited_time': False, 'seasonal_ingredients': []}","{'order_frequency': 0.644821001696716, 'customer_rating': 3.661175194689417, 'review_count': 82, 'trending_score': 0.2796176375629834, 'repeat_order_rate': 0.19904653415412873, 'social_media_mentions': 518}","{'ingredient_cost': 16.600194436470503, 'labor_cost': 3.2398329535030266, 'overhead_cost': 3.5156583848026055, 'total_cost': 29.54146097855323, 'profit_margin': 0.32980048871292533, 'cost_trends': {'ingredient_cost_trend': -0.05895666160798625, 'labor_cost_trend': -0.03666057458136192, 'overhead_cost_trend': 0.008358156998732567}}","{'recommended_wines': ['Merlot', 'Cabernet Sauvignon', 'Syrah'], 'pairing_notes': ['balances the spice'], 'alternative_beverages': []}","{'available_modifications': ['dairy-free option', 'gluten-free option', 'no sauce', 'extra spicy', 'no onions'], 'substitution_options': ['vegetable substitution'], 'customization_notes': ['can be made milder', 'can be made spicier']}"
ITEM_6443,Steamed Tofu Modern Mediterranean Style,"{'main_category': 'Desserts', 'sub_category': 'Vegetarian', 'course_type': 'Drink', 'spice_level': 'Medium', 'preparation_time': 30}","A roasted dish featuring artisanal ingredients, with rich flavors and crispy textures.","{'main_ingredients': ['salmon fillet'], 'vegetables': ['kale', 'zucchini', 'bell peppers', 'broccoli'], 'herbs_and_spices': ['basil', 'thyme', 'rosemary', 'cumin'], 'sauces_and_condiments': ['soy sauce', 'teriyaki sauce', 'balsamic vinegar'], 'garnishes': ['citrus zest']}","{'calories': 240, 'protein': 17, 'carbohydrates': 54, 'fat': 28, 'fiber': 15, 'sugar': 17, 'sodium': 558, 'allergens': ['fish', 'nuts']}","{'base_price': 16.11, 'happy_hour_price': 12.89, 'weekend_price': 17.72, 'special_occasion_price': 19.34, 'portion_sizes': {'small': 11.28, 'regular': 16.11351282067268, 'large': 20.95}}","{'prep_time': 24, 'cook_time': 31, 'total_time': 25, 'difficulty_level': 'Easy', 'cooking_methods': ['steaming', 'sautéing'], 'equipment_needed': ['food processor', 'grill', 'mixer']}","{'contains': ['shellfish', 'eggs'], 'may_contain': ['fish'], 'preparation_notes': ['separate preparation area available', 'prepared in shared kitchen']}","{'suitable_for': ['vegan', 'halal'], 'modifications_available': ['can be made gluten-free'], 'nutritional_highlights': []}","{'available_seasons': ['spring', 'winter', 'summer', 'fall'], 'peak_season': 'fall', 'limited_time': True, 'seasonal_ingredients': ['asparagus', 'berries']}","{'order_frequency': 0.42791490361540696, 'customer_rating': 3.6669521968405463, 'review_count': 451, 'trending_score': 0.07549101277170289, 'repeat_order_rate': 0.20658443382068586, 'social_media_mentions': 413}","{'ingredient_cost': 20.0126659895124, 'labor_cost': 7.71350042581082, 'overhead_cost': 1.3548251122303179, 'total_cost': 21.82450506107379, 'profit_margin': 0.26965893007316655, 'cost_trends': {'ingredient_cost_trend': -0.04187902658551948, 'labor_cost_trend': 0.03722820461622063, 'overhead_cost_trend': -0.003976450194595436}}","{'recommended_wines': ['Sauvignon Blanc', 'Pinot Noir', 'Cabernet Sauvignon'], 'pairing_notes': ['contrasts with the sweetness', 'complements the rich flavors'], 'alternative_beverages': ['non-alcoholic option', 'craft beer']}","{'available_modifications': [], 'substitution_options': ['sauce substitution', 'protein substitution'], 'customization_notes': []}"
ITEM_6136,Steamed Salmon Modern French Style,"{'main_category': 'Main Courses', 'sub_category': 'Gluten-Free', 'course_type': 'Main', 'spice_level': 'Medium', 'preparation_time': 14}","A roasted dish featuring local vegetables, with savory flavors and creamy textures.","{'main_ingredients': ['beef tenderloin', 'mushrooms', 'pasta'], 'vegetables': ['asparagus', 'broccoli', 'kale', 'bell peppers'], 'herbs_and_spices': ['rosemary', 'thyme', 'basil', 'coriander'], 'sauces_and_condiments': ['balsamic vinegar', 'teriyaki sauce', 'olive oil'], 'garnishes': ['citrus zest', 'toasted nuts']}","{'calories': 338, 'protein': 17, 'carbohydrates': 59, 'fat': 27, 'fiber': 15, 'sugar': 19, 'sodium': 875, 'allergens': ['soy']}","{'base_price': 12.74, 'happy_hour_price': 10.19, 'weekend_price': 14.01, 'special_occasion_price': 15.28, 'portion_sizes': {'small': 8.92, 'regular': 12.737480609054428, 'large': 16.56}}","{'prep_time': 17, 'cook_time': 18, 'total_time': 43, 'difficulty_level': 'Easy', 'cooking_methods': ['baking', 'braising'], 'equipment_needed': ['food processor', 'mixer']}","{'contains': ['soy', 'dairy'], 'may_contain': ['dairy', 'fish'], 'preparation_notes': ['cross-contamination possible', 'separate preparation area available']}","{'suitable_for': ['halal', 'vegetarian', 'dairy-free'], 'modifications_available': ['can be made gluten-free', 'can be made vegetarian'], 'nutritional_highlights': ['low carb']}","{'available_seasons': ['spring', 'summer'], 'peak_season': 'spring', 'limited_time': True, 'seasonal_ingredients': ['morel mushrooms']}","{'order_frequency': 0.9809645460878023, 'customer_rating': 4.5508657030822555, 'review_count': 172, 'trending_score': 0.19484677232377023, 'repeat_order_rate': 0.4213541673118193, 'social_media_mentions': 897}","{'ingredient_cost': 6.050227729374543, 'labor_cost': 5.413779616254059, 'overhead_cost': 3.058678234533178, 'total_cost': 13.219082082099845, 'profit_margin': 0.2814581187272586, 'cost_trends': {'ingredient_cost_trend': 0.055041043187146005, 'labor_cost_trend': 0.04289897802541316, 'overhead_cost_trend': -0.02378911386369489}}","{'recommended_wines': ['Cabernet Sauvignon', 'Merlot'], 'pairing_notes': ['contrasts with the sweetness', 'enhances the umami notes'], 'alternative_beverages': ['cocktail', 'non-alcoholic option']}","{'available_modifications': ['no onions', 'mild'], 'substitution_options': ['protein substitution'], 'customization_notes': []}"
ITEM_9844,Seared Chicken Fusion French Style,"{'main_category': 'Main Courses', 'sub_category': 'Meat', 'course_type': 'Drink', 'spice_level': 'Spicy', 'preparation_time': 40}","A roasted dish featuring local vegetables, with aromatic flavors and tender textures.","{'main_ingredients': ['beef tenderloin', 'pasta', 'salmon fillet'], 'vegetables': ['asparagus', 'carrots', 'spinach', 'bell peppers'], 'herbs_and_spices': ['cumin', 'thyme', 'paprika', 'coriander'], 'sauces_and_condiments': ['hot sauce'], 'garnishes': ['microgreens', 'toasted nuts']}","{'calories': 663, 'protein': 31, 'carbohydrates': 25, 'fat': 9, 'fiber': 4, 'sugar': 13, 'sodium': 849, 'allergens': []}","{'base_price': 39.52, 'happy_hour_price': 31.62, 'weekend_price': 43.47, 'special_occasion_price': 47.43, 'portion_sizes': {'small': 27.66, 'regular': 39.521253212540145, 'large': 51.38}}","{'prep_time': 20, 'cook_time': 41, 'total_time': 26, 'difficulty_level': 'Hard', 'cooking_methods': ['braising', 'sautéing', 'frying'], 'equipment_needed': ['grill', 'blender']}","{'contains': ['fish'], 'may_contain': [], 'preparation_notes': []}","{'suitable_for': ['vegan', 'halal', 'dairy-free'], 'modifications_available': ['can be made vegetarian', 'can be made gluten-free'], 'nutritional_highlights': []}","{'available_seasons': ['winter'], 'peak_season': 'summer', 'limited_time': True, 'seasonal_ingredients': []}","{'order_frequency': 0.31766108372916557, 'customer_rating': 4.543154544284158, 'review_count': 949, 'trending_score': 0.39726097361356616, 'repeat_order_rate': 0.5862412420991734, 'social_media_mentions': 304}","{'ingredient_cost': 5.132907907113493, 'labor_cost': 3.953915424140039, 'overhead_cost': 3.7269028442002874, 'total_cost': 19.170988051477, 'profit_margin': 0.34246653613089617, 'cost_trends': {'ingredient_cost_trend': -0.033132011237277714, 'labor_cost_trend': 0.021711022794439525, 'overhead_cost_trend': -0.012718003220058317}}","{'recommended_wines': ['Merlot'], 'pairing_notes': ['balances the spice'], 'alternative_beverages': ['non-alcoholic option', 'cocktail']}","{'available_modifications': ['extra sauce', 'gluten-free option', 'mild', 'no sauce'], 'substitution_options': [], 'customization_notes': ['can be made vegetarian']}"
ITEM_9426,Roasted Chicken Fusion Japanese Style,"{'main_category': 'Sides', 'sub_category': 'Gluten-Free', 'course_type': 'Main', 'spice_level': 'Mild', 'preparation_time': 38}","A slow-cooked dish featuring premium cuts, with spicy flavors and crunchy textures.","{'main_ingredients': ['rice', 'mushrooms', 'salmon fillet'], 'vegetables': ['asparagus', 'bell peppers', 'broccoli', 'kale'], 'herbs_and_spices': ['cumin', 'oregano', 'rosemary', 'coriander', 'basil'], 'sauces_and_condiments': ['hot sauce', 'balsamic vinegar', 'soy sauce'], 'garnishes': []}","{'calories': 578, 'protein': 15, 'carbohydrates': 28, 'fat': 10, 'fiber': 13, 'sugar': 0, 'sodium': 168, 'allergens': ['eggs', 'soy']}","{'base_price': 34.02, 'happy_hour_price': 27.22, 'weekend_price': 37.43, 'special_occasion_price': 40.83, 'portion_sizes': {'small': 23.82, 'regular': 34.02377743225337, 'large': 44.23}}","{'prep_time': 16, 'cook_time': 13, 'total_time': 67, 'difficulty_level': 'Easy', 'cooking_methods': ['braising', 'frying', 'baking'], 'equipment_needed': ['grill', 'mixer']}","{'contains': ['shellfish'], 'may_contain': [], 'preparation_notes': ['separate preparation area available']}","{'suitable_for': ['dairy-free', 'kosher', 'vegan'], 'modifications_available': ['can be made dairy-free', 'can be made vegetarian'], 'nutritional_highlights': ['high protein', 'rich in vitamins']}","{'available_seasons': ['winter', 'summer', 'fall', 'spring'], 'peak_season': 'winter', 'limited_time': False, 'seasonal_ingredients': ['berries', 'morel mushrooms']}","{'order_frequency': 0.232532182665971, 'customer_rating': 3.9845917219632163, 'review_count': 466, 'trending_score': 0.9451827752365181, 'repeat_order_rate': 0.43061437937198177, 'social_media_mentions': 484}","{'ingredient_cost': 19.687342718777067, 'labor_cost': 9.600598571420448, 'overhead_cost': 2.7412367163672546, 'total_cost': 26.380943119829666, 'profit_margin': 0.21336598675929885, 'cost_trends': {'ingredient_cost_trend': -0.09980750919929245, 'labor_cost_trend': -0.02431492425480335, 'overhead_cost_trend': 0.03043552217145322}}","{'recommended_wines': ['Pinot Noir', 'Cabernet Sauvignon', 'Chardonnay'], 'pairing_notes': ['balances the spice'], 'alternative_beverages': ['craft beer']}","{'available_modifications': ['extra sauce'], 'substitution_options': ['protein substitution'], 'customization_notes': ['can be made milder', 'can be made vegan']}"
ITEM_5281,Seared Shrimp Fusion Thai Style,"{'main_category': 'Appetizers', 'sub_category': 'Vegetarian', 'course_type': 'Main', 'spice_level': 'Medium', 'preparation_time': 45}","A pan-seared dish featuring fresh herbs, with savory flavors and tender textures.","{'main_ingredients': ['tofu', 'mushrooms', 'beef tenderloin'], 'vegetables': ['spinach', 'carrots', 'zucchini'], 'herbs_and_spices': ['basil', 'rosemary'], 'sauces_and_condiments': ['soy sauce', 'balsamic vinegar'], 'garnishes': []}","{'calories': 373, 'protein': 29, 'carbohydrates': 44, 'fat': 27, 'fiber': 8, 'sugar': 5, 'sodium': 331, 'allergens': ['eggs', 'soy', 'nuts']}","{'base_price': 43.89, 'happy_hour_price': 35.12, 'weekend_price': 48.28, 'special_occasion_price': 52.67, 'portion_sizes': {'small': 30.73, 'regular': 43.89413061692053, 'large': 57.06}}","{'prep_time': 10, 'cook_time': 40, 'total_time': 22, 'difficulty_level': 'Medium', 'cooking_methods': ['steaming', 'frying', 'roasting'], 'equipment_needed': ['oven', 'mixer']}","{'contains': ['dairy', 'wheat', 'fish'], 'may_contain': ['eggs'], 'preparation_notes': ['prepared in shared kitchen']}","{'suitable_for': ['vegan'], 'modifications_available': ['can be made gluten-free'], 'nutritional_highlights': ['high protein', 'low fat']}","{'available_seasons': ['fall', 'summer', 'winter'], 'peak_season': 'spring', 'limited_time': False, 'seasonal_ingredients': ['asparagus', 'berries', 'truffles']}","{'order_frequency': 0.9115992622040215, 'customer_rating': 3.6612793495552762, 'review_count': 797, 'trending_score': 0.7672832838111913, 'repeat_order_rate': 0.6971230678549395, 'social_media_mentions': 407}","{'ingredient_cost': 18.567763964726893, 'labor_cost': 8.598049192390807, 'overhead_cost': 2.2087490411707646, 'total_cost': 38.42672037375776, 'profit_margin': 0.2719741781580195, 'cost_trends': {'ingredient_cost_trend': 0.0886498376098993, 'labor_cost_trend': -0.004790214824426667, 'overhead_cost_trend': 0.03139578335660809}}","{'recommended_wines': ['Chardonnay', 'Cabernet Sauvignon', 'Sauvignon Blanc'], 'pairing_notes': ['balances the spice', 'enhances the umami notes'], 'alternative_beverages': ['craft beer', 'non-alcoholic option']}","{'available_modifications': ['dairy-free option', 'extra spicy', 'gluten-free option', 'no onions'], 'substitution_options': ['vegetable substitution', 'protein substitution'], 'customization_notes': ['can be made spicier', 'can be made milder']}"
ITEM_2238,Seared Tofu Contemporary French Style,"{'main_category': 'Beverages', 'sub_category': 'Meat', 'course_type': 'Dessert', 'spice_level': 'Spicy', 'preparation_time': 11}","A slow-cooked dish featuring artisanal ingredients, with spicy flavors and crunchy textures.","{'main_ingredients': ['quinoa', 'tofu', 'pasta'], 'vegetables': ['bell peppers', 'asparagus', 'zucchini', 'spinach'], 'herbs_and_spices': ['thyme', 'paprika'], 'sauces_and_condiments': ['teriyaki sauce', 'olive oil', 'hot sauce'], 'garnishes': ['toasted nuts']}","{'calories': 734, 'protein': 18, 'carbohydrates': 47, 'fat': 13, 'fiber': 14, 'sugar': 15, 'sodium': 419, 'allergens': ['soy', 'fish']}","{'base_price': 35.53, 'happy_hour_price': 28.43, 'weekend_price': 39.09, 'special_occasion_price': 42.64, 'portion_sizes': {'small': 24.87, 'regular': 35.53201989467672, 'large': 46.19}}","{'prep_time': 15, 'cook_time': 37, 'total_time': 38, 'difficulty_level': 'Easy', 'cooking_methods': ['braising', 'grilling'], 'equipment_needed': ['mixer', 'oven']}","{'contains': ['eggs', 'nuts'], 'may_contain': ['soy'], 'preparation_notes': []}","{'suitable_for': ['vegetarian'], 'modifications_available': ['can be made vegetarian', 'can be made dairy-free', 'can be made gluten-free'], 'nutritional_highlights': ['high fiber', 'high protein']}","{'available_seasons': ['summer', 'fall'], 'peak_season': 'summer', 'limited_time': False, 'seasonal_ingredients': ['asparagus']}","{'order_frequency': 0.2060110423679402, 'customer_rating': 4.6042761690114435, 'review_count': 820, 'trending_score': 0.13017329151718426, 'repeat_order_rate': 0.67321372846949, 'social_media_mentions': 228}","{'ingredient_cost': 19.251669639777116, 'labor_cost': 6.682201958457261, 'overhead_cost': 2.886985008504294, 'total_cost': 31.39523221714691, 'profit_margin': 0.34353824063139216, 'cost_trends': {'ingredient_cost_trend': 0.046536834773688834, 'labor_cost_trend': 0.02252327928884018, 'overhead_cost_trend': 0.00465256594641069}}","{'recommended_wines': ['Cabernet Sauvignon', 'Merlot'], 'pairing_notes': ['contrasts with the sweetness', 'balances the spice'], 'alternative_beverages': ['non-alcoholic option']}","{'available_modifications': [], 'substitution_options': ['sauce substitution'], 'customization_notes': ['can be made vegan', 'can be made milder']}"
ITEM_6831,Grilled Lamb Classic Indian Style,"{'main_category': 'Desserts', 'sub_category': 'Meat', 'course_type': 'Dessert', 'spice_level': 'Medium', 'preparation_time': 27}","A grilled dish featuring fresh herbs, with spicy flavors and crunchy textures.","{'main_ingredients': ['quinoa', 'rice'], 'vegetables': ['kale', 'broccoli', 'spinach'], 'herbs_and_spices': ['thyme', 'paprika', 'cumin'], 'sauces_and_condiments': ['soy sauce', 'hot sauce', 'olive oil'], 'garnishes': []}","{'calories': 557, 'protein': 36, 'carbohydrates': 38, 'fat': 29, 'fiber': 9, 'sugar': 18, 'sodium': 933, 'allergens': ['eggs', 'wheat']}","{'base_price': 44.79, 'happy_hour_price': 35.83, 'weekend_price': 49.27, 'special_occasion_price': 53.75, 'portion_sizes': {'small': 31.36, 'regular': 44.79354643847333, 'large': 58.23}}","{'prep_time': 23, 'cook_time': 32, 'total_time': 55, 'difficulty_level': 'Hard', 'cooking_methods': ['sautéing'], 'equipment_needed': ['oven']}","{'contains': ['soy', 'dairy'], 'may_contain': ['fish', 'nuts'], 'preparation_notes': ['prepared in shared kitchen', 'cross-contamination possible']}","{'suitable_for': ['gluten-free'], 'modifications_available': ['can be made vegan', 'can be made dairy-free'], 'nutritional_highlights': ['high fiber', 'rich in vitamins']}","{'available_seasons': ['spring', 'winter', 'summer'], 'peak_season': 'spring', 'limited_time': False, 'seasonal_ingredients': ['pumpkin', 'morel mushrooms', 'berries']}","{'order_frequency': 0.25544220704884973, 'customer_rating': 4.9998250543624465, 'review_count': 311, 'trending_score': 0.08068797205228428, 'repeat_order_rate': 0.38134668116834003, 'social_media_mentions': 576}","{'ingredient_cost': 19.184750219770144, 'labor_cost': 4.795738186179594, 'overhead_cost': 3.729755406184777, 'total_cost': 22.59398075510266, 'profit_margin': 0.3866384269391283, 'cost_trends': {'ingredient_cost_trend': 0.0006491047398771571, 'labor_cost_trend': -0.024611252118853136, 'overhead_cost_trend': -0.005998664136848575}}","{'recommended_wines': ['Syrah', 'Chardonnay', 'Cabernet Sauvignon'], 'pairing_notes': ['complements the rich flavors', 'enhances the umami notes'], 'alternative_beverages': []}","{'available_modifications': ['no sauce', 'extra spicy', 'no onions'], 'substitution_options': ['protein substitution', 'vegetable substitution'], 'customization_notes': ['can be made spicier', 'can be made vegetarian']}"
ITEM_8282,Grilled Mushroom Modern Mediterranean Style,"{'main_category': 'Main Courses', 'sub_category': 'Meat', 'course_type': 'Dessert', 'spice_level': 'Spicy', 'preparation_time': 20}","A grilled dish featuring local vegetables, with savory flavors and tender textures.","{'main_ingredients': ['pasta'], 'vegetables': ['spinach', 'asparagus', 'carrots', 'broccoli'], 'herbs_and_spices': ['paprika', 'cumin', 'rosemary', 'thyme', 'oregano'], 'sauces_and_condiments': ['balsamic vinegar'], 'garnishes': ['microgreens', 'fresh herbs']}","{'calories': 620, 'protein': 35, 'carbohydrates': 45, 'fat': 19, 'fiber': 7, 'sugar': 19, 'sodium': 904, 'allergens': []}","{'base_price': 16.11, 'happy_hour_price': 12.89, 'weekend_price': 17.72, 'special_occasion_price': 19.33, 'portion_sizes': {'small': 11.28, 'regular': 16.107266812036457, 'large': 20.94}}","{'prep_time': 18, 'cook_time': 19, 'total_time': 53, 'difficulty_level': 'Medium', 'cooking_methods': ['braising'], 'equipment_needed': ['mixer']}","{'contains': [], 'may_contain': [], 'preparation_notes': ['separate preparation area available']}","{'suitable_for': ['vegetarian', 'gluten-free', 'dairy-free'], 'modifications_available': ['can be made dairy-free', 'can be made vegetarian', 'can be made vegan'], 'nutritional_highlights': ['rich in vitamins']}","{'available_seasons': ['winter', 'fall', 'spring', 'summer'], 'peak_season': 'summer', 'limited_time': False, 'seasonal_ingredients': ['berries']}","{'order_frequency': 0.9766404267562422, 'customer_rating': 4.015914617004274, 'review_count': 243, 'trending_score': 0.5775789194983004, 'repeat_order_rate': 0.43533072163522946, 'social_media_mentions': 246}","{'ingredient_cost': 9.06510090093378, 'labor_cost': 9.668259664041404, 'overhead_cost': 4.158764883395079, 'total_cost': 19.81950784252124, 'profit_margin': 0.32413471577105446, 'cost_trends': {'ingredient_cost_trend': 0.03953758492308343, 'labor_cost_trend': 0.049504412155623664, 'overhead_cost_trend': 0.013439729279052598}}","{'recommended_wines': ['Pinot Noir', 'Cabernet Sauvignon'], 'pairing_notes': ['contrasts with the sweetness', 'complements the rich flavors'], 'alternative_beverages': ['cocktail']}","{'available_modifications': ['no onions', 'extra spicy', 'dairy-free option', 'extra sauce'], 'substitution_options': ['sauce substitution'], 'customization_notes': ['can be made spicier']}"
